-8.541535954924102847e-05
3.950484712154931494e-02
7.897528667008429926e-02
1.182961811556837162e-01
1.570233203296753088e-01
1.950178744315860246e-01
2.321334691433200592e-01
2.683172550008952051e-01
3.035665605644229936e-01
3.379050516987535668e-01
3.713694250880271719e-01
4.040021805352297379e-01
4.358474217173401444e-01
4.669486664861309810e-01
4.973476717603876329e-01
5.270837890287326521e-01
5.561940860239303897e-01
5.847127243797743956e-01
6.126715159124540566e-01
6.400999060269529917e-01
6.670251381157931148e-01
6.934724238557828935e-01
7.194649093536114037e-01
7.450247153893865271e-01
7.701716144647042794e-01
7.949242780681943232e-01
8.193000741461005099e-01
8.433151812435877304e-01
8.669846911628128483e-01
8.903227012702247256e-01
9.134278167144928018e-01
8.965512843551535216e-01
8.795001907107569128e-01
8.623151287696996237e-01
8.454505257920011951e-01
8.290548242316831962e-01
8.132834516659840363e-01
7.981977921277281229e-01
7.838085699896490954e-01
7.700997244463879676e-01
7.570417468228730629e-01
7.445989364688457846e-01
7.327336258432889382e-01
7.214083939408374446e-01
7.105872632281219348e-01
7.002363642596624027e-01
6.903238325792934171e-01
6.808204482437059113e-01
6.716990954570424277e-01
6.629347939321215133e-01
6.545045482141277349e-01
6.463871901530375830e-01
6.385634246557714278e-01
6.310148005427309581e-01
6.237250438664696528e-01
6.166788203402387980e-01
6.098619469403663285e-01
6.032612862651658414e-01
5.968646518473921248e-01
5.906607233268380552e-01
5.846389704570980062e-01
5.787895849992998887e-01
5.731034196389103164e-01
5.675719331448427774e-01
5.621871410702222738e-01
5.569415713694522152e-01
5.518282243758153571e-01
5.468405366472594009e-01
5.419723482453171481e-01
5.372178730633975219e-01
5.325716718664261773e-01
5.280286277442731713e-01
5.235839237172353888e-01
5.192330222632871584e-01
5.149716465645161056e-01
5.107957632943990189e-01
5.067015667888358221e-01
5.026854644624305646e-01
4.987440633477758789e-01
4.948741576496837324e-01
4.910727172187433487e-01
4.873368768594103506e-01
4.836639263973529501e-01
4.800513014390536681e-01
4.764965747639627880e-01
4.729974487469441602e-01
4.695517459400141980e-01
4.661574051504817628e-01
4.628124726598961125e-01
4.595150966886232813e-01
4.561781062765821737e-01
4.925609297985645285e-01
5.288664873570230185e-01
5.650635586307246605e-01
6.007065116310961184e-01
6.356551670917434116e-01
6.697618694533241657e-01
7.029725525372194639e-01
7.352833891936412236e-01
7.667169472626855775e-01
7.973088799587635389e-01
